ID,DBH,SPP,MAIN,NOTES,PLOT,TRI,NAIL,MS,DEG,DIST
5951,2.70,ASTGRA,,,116,W,,,,
5952,2.30,TETVOL,,,116,W,,,,
5953,5.30,ASTGRA,,,116,W,,,,
5954,5.00,TETVOL,,,116,W,,,,
5955,1.60,BACGUI,,,116,W,,,,
5956,2.90,BACGUI,,,116,W,,,,
5957,5.20,ASTGRA,,,116,W,,,,
5958,1.80,BACGUI,,,116,W,,,,
5959,1.90,BACGUI,,,116,W,,,,
5960,1.80,BACGUI,,,116,W,,,,
5961,1.90,BACGUI,,,116,W,,,,
5962,2.80,BACGUI,,,116,W,,,,
5963,1.70,BACGUI,,,116,W,,,,
5964,2.00,BACGUI,,,116,W,,,,
5965,2.20,,,Ridged liana,116,W,,,,
5966,2.40,BACGUI,,,116,W,,,,
5967,1.90,BACGUI,,,116,W,,,,
5968,1.60,BACGUI,,,116,W,,,,
5969,2.30,BACGUI,,,116,W,,,,
5970,2.20,BACGUI,,,116,W,,,,
5971,5.30,SAPPAL,,,116,W,,,,
5972,1.40,,,"Smooth gray liana, Ipomea",116,W,,,,
5973,2.00,BACGUI,,,116,W,,,,
5974,1.00,BACGUI,,,116,W,,,,
5975,2.50,BACGUI,,,116,W,,,,
5976,1.60,BACGUI,,,116,W,,,,
5977,2.50,BACGUI,,,116,W,,,,
5978,2.20,BACGUI,,,116,W,,,,
5979,2.20,BACGUI,,,116,W,,,,
5980,2.60,BACGUI,,,116,W,,,,
5981,2.80,BACGUI,,,116,W,,,,
5982,1.60,BACGUI,,,116,W,,,,
5983,2.70,BACGUI,,,116,W,,,,
5984,2.40,BACGUI,,,116,W,,,,
5985,2.80,BACGUI,,,116,W,,,,
5986,4.60,,5987,,116,N,,,,
5987,6.20,RANMON,,,116,N,,194,,
5988,4.10,,5987,,116,N,,,,
5989,4.90,,,Rough liana,116,N,,,,
5990,4.90,ASTGRA,,,116,N,,197,,
5991,3.30,,,Rough liana,116,N,,,,
5992,3.50,ASTGRA,,,116,N,,,,
5993,1.30,CORPAN,,,116,N,,,,
5994,1.20,,5993,,116,N,,,,
5995,26.20,BURSIM,,,116,N,,1618,,
5996,14.90,EXOMEX,,,116,N,,,,
5997,3.50,ASTGRA,,,116,N,,,,
5998,5.00,,,Striped liana,116,N,,,,
5999,2.50,,,Dotted liana,116,N,,,,
6000,1.80,ALLOCC,,,116,N,,,,
6001,1.50,,6000,,116,N,,,,
6002,1.50,SOLHAZ,,,116,N,,,,
6003,1.00,CASCOR,,,116,N,,,,
6004,1.60,TETVOL,,,116,N,,,,
6005,5.20,,,Dotted liana,116,N,,,,
6006,11.30,OCOVER,,,116,N,,,,
6007,1.80,,6006,,116,N,,,,
6008,1.40,,6006,,116,N,,,,
6009,1.40,,6006,,116,N,,,,
6010,2.70,,,"Apo liana, center",116,N,,,,
6011,4.80,,,Near 5998,116,N,,,,
6012,77.90,,,Tall tree,116,N,1,,,
6013,4.20,TETVOL,,,116,N,,,,
6014,7.30,CEDODO,,"Cedrela odorata, pole pruners",116,N,,,,
6015,4.20,TETVOL,,,116,N,,,,
6016,3.80,ASTGRA,,,116,N,,,,
6017,1.20,,,Rough liana,116,N,,,,
6018,2.70,CORPAN,,,116,N,,,,
6019,2.20,,,Rough liana,116,N,,,,
6020,1.20,,,"Apo liana, on 6011",116,N,,,,
6021,1.10,OCOVER,,Center,116,N,,,,
6022,4.60,ACACOL,,,116,N,,,,
6023,4.20,BERNIC,,,116,E,,,,
6024,1.00,TRIINU,,"Serrated alternate, odor, possibly liana",116,E,,,,
6025,1.50,,6026,,116,E,,,,
6026,1.70,ALLOCC,,,116,E,,,,
6027,1.20,,6826,,116,E,,,,
6028,1.10,,,Dotted liana,116,E,,,,
6029,1.40,TETVOL,,,116,E,,,,
6030,1.10,CASCOR,,,116,E,,,,
6031,1.50,ACACOL,,,116,E,,,,
6032,2.00,,,speckled liana,116,E,,,,
6033,2.10,,,speckled liana,116,E,,,,
6034,2.20,,,speckled liana,116,E,,,,
6035,3.60,,,speckled liana,116,E,,,,
6036,3.80,,,Apo liana,116,E,,,,
6037,1.90,,,Apo liana,116,E,,,,
6038,19.10,GUEMAC,,,116,E,0,,,
6039,1.60,,,speckled liana,116,E,,,,
6040,1.80,,,Apo liana,116,E,,,,
6041,2.90,TETVOL,,,116,E,,,,
6042,19.10,CAPIND,,,116,E,0,,,
6043,1.40,,,Liana,116,E,,,,
6044,2.60,TETVOL,,,116,E,,,,
6045,1.20,ACACOL,,,116,E,,,,
6046,2.30,EUGSAL,,,116,E,,,,
6047,3.60,,,Striped liana,116,E,,,,
6048,2.30,,,Striped liana,116,E,,,,
6049,1.90,BACGUI,,,116,E,,,,
6050,1.90,BACGUI,,,116,E,,,,
6051,1.80,BACGUI,,,116,E,,,,
6052,1.00,BACGUI,,,116,E,,,,
6053,1.50,BACGUI,,,116,E,,,,
6054,1.50,BACGUI,,,116,E,,,,
6055,2.00,BACGUI,,,116,E,,,,
6056,1.70,BACGUI,,,116,E,,,,
6057,1.10,ROUGLA,,,116,E,,,,
6058,1.90,BACGUI,,,116,E,,,,
6059,1.20,BACGUI,,,116,E,,,,
6060,1.00,BACGUI,,,116,E,,,,
6061,2.10,BACGUI,,,116,E,,,,
6062,1.80,BACGUI,,,116,E,,,,
6063,2.20,BACGUI,,,116,E,,,,
6064,2.40,BACGUI,,,116,E,,,,
6065,2.30,BACGUI,,,116,E,,,,
6066,2.10,BACGUI,,,116,E,,,,
6067,2.20,BACGUI,,,116,E,,,,
6068,2.10,BACGUI,,,116,E,,,,
6069,9.90,ASTGRA,,,116,E,,1535,,
6070,2.70,,,Apo liana,116,E,,,,
6071,1.20,,,Apo liana,116,E,,,,
6072,1.00,ROUGLA,,,116,E,,,,
6073,2.10,OCOVER,,,116,E,,,,
6074,1.90,,6073,,116,E,,,,
6075,1.70,BACGUI,,,116,E,,,,
6076,1.90,BACGUI,,,116,E,,,,
6077,2.80,BACGUI,,,116,E,,,,
6078,1.70,,,Apo liana,116,E,,,,
6079,1.80,,,Apo liana,116,E,,,,
6080,1.30,,,Apo liana,116,E,,,,
6081,1.30,,,Smooth gray liana,116,E,,,,
6082,1.70,BERNIC,,,116,E,,,,
6083,1.00,SOLHAZ,,,116,E,,,,
6084,1.50,ALLOCC,,,116,E,,,,
6085,11.20,BURSIM,,Near 6031,116,E,,2222,,
6086,1.80,CORPAN,,Near Bacris patch,116,E,,,,
6087,8.40,BERNIC,,,116,S,,,,
6088,1.70,BACGUI,,,116,S,,,,
6089,1.70,BACGUI,,,116,S,,,,
6090,2.40,BACGUI,,,116,S,,,,
6091,2.20,BACGUI,,,116,S,,,,
6093,2.20,BACGUI,,,116,S,,,,
6094,2.60,BACGUI,,,116,S,,,,
6095,2.60,BACGUI,,,116,S,,,,
6096,2.50,BACGUI,,,116,S,,,,
6097,2.20,BACGUI,,,116,S,,,,
6098,2.00,BACGUI,,,116,S,,,,
6099,1.90,BACGUI,,,116,S,,,,
6100,1.80,BACGUI,,,116,S,,,,
6101,1.60,ASTGRA,,,116,S,,,,
6102,2.50,BACGUI,,,116,S,,,,
6103,2.70,BACGUI,,,116,S,,,,
6104,1.50,BACGUI,,,116,S,,,,
6105,1.60,BACGUI,,,116,S,,,,
6106,2.10,BACGUI,,,116,S,,,,
6107,1.90,BACGUI,,,116,S,,,,
6108,1.90,BACGUI,,,116,S,,,,
6109,1.90,BACGUI,,,116,S,,,,
6110,1.80,BACGUI,,,116,S,,,,
6111,1.50,BACGUI,,,116,S,,,,
6112,1.70,BACGUI,,,116,S,,,,
6113,1.40,BACGUI,,,116,S,,,,
6114,2.70,BACGUI,,,116,S,,,,
6115,2.30,BACGUI,,,116,S,,,,
6116,2.80,BACGUI,,,116,S,,,,
6117,2.60,BACGUI,,,116,S,,,,
6118,2.40,BACGUI,,,116,S,,,,
6119,2.50,BACGUI,,,116,S,,,,
6120,2.10,BACGUI,,,116,S,,,,
6121,2.40,BACGUI,,,116,S,,,,
6122,2.30,BACGUI,,,116,S,,,,
6123,2.30,BACGUI,,,116,S,,,,
6124,2.70,BACGUI,,,116,S,,,,
6125,1.50,BACGUI,,,116,S,,,,
6126,2.30,BACGUI,,,116,S,,,,
6127,2.00,BACGUI,,,116,S,,,,
6128,2.20,BACGUI,,,116,S,,,,
6129,1.20,BACGUI,,,116,S,,,,
6130,1.70,BACGUI,,,116,S,,1506,,
6131,2.10,BACGUI,,,116,S,,1500,,
6132,1.80,BACGUI,,,116,S,,1492,,
6133,1.90,BACGUI,,,116,S,,1489,,
6134,1.30,BACGUI,,,116,S,,1484,,
6135,2.90,,,Striped liana,116,S,,1486,,
6136,1.50,BACGUI,,,116,S,,1488,,
6137,1.30,BACGUI,,,116,S,,1494,,
6138,1.90,BACGUI,,,116,S,,1493,,
6139,1.80,BACGUI,,,116,S,,1490,,
6140,1.50,BACGUI,,,116,S,,1491,,
6141,1.30,BACGUI,,,116,S,,1496,,
6142,1.70,BACGUI,,,116,S,,,,
6143,1.30,BACGUI,,,116,S,,,,
6144,1.50,BACGUI,,,116,S,,,,
6145,4.20,,,Striped liana,116,S,,,,
6146,3.00,PETVOL,,,116,S,,,,
6147,24.00,GUEMAC,,,116,S,0,,,
6148,4.30,,6147,,116,S,,,,
6149,3.20,,,,116,S,,,,
6150,2.50,BERNIC,,,116,S,,,,
1128,,BACGUI,,Macrosystems tag,116,S,,,,
1129,,BACGUI,,,116,S,,,,
1130,,BACGUI,,,116,S,,,,
6151,2.40,PISACU,,,116,S,,,,
6152,1.40,,6151,,116,S,,,,
6153,1.20,CAPIND,,,116,S,,,,
6154,2.20,TETVOL,,,116,S,,,,
6155,11.50,BERNIC,,,116,S,,,,
6156,1.70,BACGUI,,,116,S,,,,
6157,2.00,BACGUI,,,116,S,,,,
6158,2.90,BACGUI,,,116,S,,,,
6159,2.40,BACGUI,,,116,S,,,,
6160,2.20,BACGUI,,,116,S,,,,
6161,3.00,BACGUI,,,116,S,,,,
6162,2.70,BACGUI,,,116,S,,,,
6163,2.50,BACGUI,,,116,S,,2299,,
6164,2.20,BACGUI,,,116,S,,2302,,
6165,2.50,BACGUI,,,116,S,,,,
6166,2.90,BACGUI,,,116,S,,,,
6167,2.00,BACGUI,,,116,S,,,,
6168,4.70,CAPIND,,,116,S,,1525,,
6169,1.50,,6168,,116,S,,1526,,
6170,1.30,OCOVER,,,116,S,,1523,,
6171,1.00,MACBIO,,,116,S,,1522,,
6172,1.30,,,Smooth gray liana,116,S,,,,
6173,1.50,,,Smooth gray liana,116,S,,1593,,
6174,1.80,CAPIND,,,116,S,,,,
6175,1.40,,6174,,116,S,,,,
6176,38.40,SAPTHE,,,116,S,,,,
6177,1.30,,,Hairy liana,116,S,,,,
6178,1.80,BACGUI,,Near SW,116,S,,,,
6179,7.70,ASTGRA,,,116,S,,1520,,
6180,4.10,,6181,,116,S,,1513,,
6181,6.40,CASSYL,,,116,S,,1512,,
6182,5.80,ASTGRA,,,116,S,,,,
6183,2.30,,,Rough liana,116,S,,,,
6184,5.00,,,Rough liana,116,S,,,,
6185,5.30,OCOVER,,,116,S,,,,
6186,4.70,,6185,,116,S,,,,
6187,3.50,,6185,,116,S,,,,
6188,1.10,,6185,,116,S,,,,
6189,1.40,SAPPAL,,,116,S,,,,
6190,1.20,,,Smooth gray liana,116,S,,,,
6191,5.90,,6181,,116,S,,1511,,
6192,1.90,,6181,,116,S,,1518,,
6193,1.10,,,Rough liana,116,S,,1585,,
6194,1.50,,6181,,116,S,,,,
6195,4.30,,,Rough liana,116,S,,,,
6196,1.00,,,Rough liana,116,S,,,,
6197,2.10,BACGUI,,,116,S,,,,
6198,1.30,TETVOL,,,116,S,,,,
6199,1.20,BERNIC,,,116,S,,,,
6200,1.10,,,Smooth gray liana,116,S,,,,
6201,1.10,LONOLI,,,116,S,,,,
6202,1.20,PETVOL,,Near SW,116,S,,,,
6203,1.80,BACGUI,,,116,S,,,,
6204,1.60,BACGUI,,,116,S,,,,
6205,1.00,BACGUI,,,116,S,,,,
6206,1.50,BACGUI,,,116,S,,,,
6207,1.40,BACGUI,,,116,S,,,,
6208,1.40,BACGUI,,,116,S,,,,
6209,1.90,BACGUI,,,116,S,,,,
6210,1.90,BACGUI,,,116,S,,,,
6211,2.00,BACGUI,,,116,S,,,,
6212,2.00,BACGUI,,,116,S,,,,
6213,2.60,BACGUI,,,116,S,,,,
