ID,DBH,SPP,MAIN,NOTES,PLOT,TRI,NAIL,MS,DEG,DIST
17478,1.60,LONMIN,,,222,E,,,,
17479,21.50,TABOCH,,,222,E,0,,,
17480,1.20,ALBADI,,,222,E,,,,
17481,3.80,CYDDIV,,,222,E,,,,
17482,3.50,,,Cydista,222,E,,,,
17483,1.70,,,Simple liana,222,E,,,,
17484,8.60,GENAME,,,222,E,,,,
17485,2.80,LONMIN,,,222,E,,,,
17486,6.60,GUEMAC,,,222,E,,,,
17487,4.10,,17486,,222,E,,,,
17488,1.40,,,Cydista,222,E,,,,
17489,1.50,,,Simple liana,222,E,,,,
17490,1.00,TETVOL,,,222,E,,,,
17491,5.20,MANCHI,,,222,E,,,,
17492,3.00,SLOTER,,,222,E,,,,
17493,1.30,SAPPAL,, ,222,E,,,,
17494,2.00,LONACU,,,222,E,,,,
17495,5.90,OCOVER,,,222,S,,,,
17496,3.40,,17495,,222,S,,,,
17497,1.40,,17495,,222,S,,,,
17498,1.50,,17495,,222,S,,,,
17499,1.50,FORSPI,,,222,S,,,,
17500,1.70,TETVOL,,,222,S,,,,
17501,1.70,CYDDIV,,,222,S,,,,
17502,1.10,,17495,,222,S,,,,
17503,1.70,TETVOL,,,222,S,,,,
17504,1.50,MACUNG,,,222,S,,,,
17505,2.00,,,Cydista,222,S,,,,
17506,1.50,MACUNG,,,222,S,,,,
17507,1.80,MACUNG,,,222,S,,,,
17508,2.50,CYDHET,,,222,S,,,,
17509,2.90,CYDHET,,,222,S,,,,
17510,2.40,MACUNG,,,222,S,,,,
17511,25.10,MANCHI,,,222,S,24,,,
17512,7.80,EXOMEX,,,222,S,,,,
17513,7.50,,17512,,222,S,,,,
17514,1.30,,17512,,222,S,,,,
17515,1.30,RANTHU,,,222,S,,,,
17516,4.10,RANMON,,,222,S,,,,
17517,12.30,ASTGRA,,,222,S,,,,
17518,2.80,ATEHER,,,222,S,,,,
17519,8.30,MACBIO,,,222,S,,,,
17520,4.10,CAPIND,,,222,S,,,,
17521,1.80,,17520,,222,S,,,,
17522,2.70,,17520,,222,S,,,,
17523,1.20,,17520,,222,S,,,,
17524,1.70,,17520,,222,S,,,,
17525,1.40,SAPPAL,,,222,S,,,,
17526,29.80,LUESPE,,Measured at 2.2m,222,S,0,,,
17527,2.30,BYTCAT,,,222,S,,,,
17528,1.40,,,Cydista,222,S,,,,
17529,1.90,CYDDIV,,,222,S,,,,
17530,11.80,XIMAME,,"Voucher, simple leaves, stems",222,S,,,,
17531,8.10,,17530,,222,S,,,,
17532,9.20,,17530,,222,S,,,,
17533,4.30,,17530,,222,S,,,,
17534,5.00,,17530,,222,S,,,,
17535,2.00,ARRCHI,,,222,S,,,,
17536,5.90,,17530,,222,S,,,,
17537,1.50,FORSPI,,,222,S,,,,
17538,1.60,FORSPI,,,222,S,,,,
17539,1.60,,,Cydista,222,S,,,,
17540,1.90,MACUNG,,,222,S,,,,
17541,1.70,MACUNG,,,222,S,,,,
17542,1.30,,,Cydista,222,S,,,,
17543,1.90,LONACU,,,222,S,,,,
17544,6.30,LONMIN,,,222,S,,,,
17545,4.40,ARRPAT,,,222,S,,,,
17546,1.20,,,Cydista,222,S,,,,
17547,1.20,,,Cydista,222,S,,,,
17548,1.00,,,"Fabaceae liana, Voucher",222,S,,,,
17549,1.20,ROUGLA,,,222,S,,,,
17550,1.40,ARRPAT,,,222,S,,,,
17551,1.30,,,Cydista,222,S,,,,
17552,1.70,ARRPAT,,,222,S,,,,
17553,1.60,,,Cydista,222,S,,,,
17554,2.40,,,Cydista,222,S,,,,
17555,1.40,,,Simple liana,222,S,,,,
